task_lang,transfer_lang,bleu,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
ron,swe,8.077561019079186,21.789736,0.0880666244750028,0.09851337062168583,0.1864,0.46669085762194856,0.8025544780768981
deu,swe,13.02486824643537,20.167759,0.0695706528688359,0.07964942470521572,0.1864,0.3366825760505031,0.14260526164862808
rus,slv,10.205539044611358,14.56375,0.0698089552675143,0.21596603065542205,0.3498,0.23582987146665904,0.905476738111231
yor,slv,9.721107443180868,21.378708,0.09869099130854464,0.20774477368825667,0.3776,0.5095624136874182,0.8165513917586559
est,slv,9.241798818384986,22.979973,0.05997394893504704,0.08494148938330505,0.658,0.4685669742063872,0.23446987389070528
mlt,slv,9.029241044260184,21.757748,0.06342588936310889,0.10298567677589279,0.0,0.4854219921569157,0.9610594695474285
bul,slv,8.872126666215438,13.571279,0.07449701208921944,0.0514274443184652,0.0,0.2045955287815871,0.36205238574961074
bel,slv,8.67420361962101,15.924999,0.04344785309347632,0.0821707080852191,0.3776,0.2852868951100856,0.5403427997190334
asm,slv,8.273327385509042,21.578846,0.09114039123124507,0.3195015133289213,0.6185,0.48251700179404244,0.899728774975518
kaz,slv,8.199730139780932,23.23462,0.1413119361011267,0.2170155408304398,0.3776,0.48800728534130783,0.18775221238938056
fry,slv,8.140404194652746,22.908958,0.056926967853222044,0.05141658992122341,0.0,0.4485947356253459,0.7027496782727733
lim,slv,7.918954254518806,21.207396,0.14567984474679652,0.052044502449694795,0.0,0.4477510932995591,0.9224624566116868
afr,slv,7.897681916458252,22.625565,0.19446875937248198,0.418594153373362,0.3776,0.4496847194898087,0.35209520049630594
ron,slv,7.755428055119041,20.31168,0.06454671238155951,0.04612807443112033,0.0,0.4504448716409622,0.6224196842543388
mkd,slv,7.559113541688075,13.920946,0.040650372738599394,0.0744394212102812,0.3498,0.1278048639105883,0.2053824580472824
pol,slv,7.444331463147725,17.080942,0.088972680088375,0.04469897044211246,0.0,0.28137997425607814,0.8831214981273409
cym,slv,7.415809468582309,21.048134,0.07244943706558393,0.09507389139675884,0.2566,0.4808984920452655,0.3094744966419192
wln,slv,6.640208817151012,21.663494,0.14567984474679652,0.047960061216483926,0.0,0.44145172600978305,0.9347265446752221
ori,slv,6.3355355993466205,20.505476,0.07651684770769263,0.319526700858429,0.658,0.46228121947165224,0.8985802985013407
lav,slv,6.250842550003728,15.906607,0.05775779014047944,0.07452951082376183,0.0,0.40896171538056486,0.2951533267364298
ukr,slv,6.221833378379656,16.012468,0.05108469399865767,0.07341516783041674,0.3498,0.2689063129027801,0.8597760483131729
oci,slv,5.918675274638984,19.713905,0.055590916529226875,0.03983912467417508,0.0,0.4460602493191116,0.5376920749996155
guj,slv,5.862044200521984,19.63175,0.08932565155257477,0.31229514275636855,0.6185,0.46985246392298974,0.8427715198342912
lit,slv,5.858325828743068,16.121964,0.06254548411310468,0.06700439708915396,0.0,0.41639251800512883,0.12776262242296854
dzo,slv,7.576462256439465,24.399544,0.11203182623450003,0.3432285354192066,0.6996,0.5047157827422705,0.9983336836870197
fra,slv,5.777231995619063,21.006607,0.08331874976928622,0.1264263656641292,0.0,0.4628256695238368,0.9280170655958841
zul,slv,11.644793764165131,23.952202,0.11449282037572084,0.4212121700647073,0.0,0.498898158729506,0.9398844345547859
bos,slv,12.20662882766932,19.046753,0.0372200122244164,0.028560325066824897,0.0,0.13074318413318,0.5088673663486138
ara,slk,1.42018368779411,27.349382,0.13697341419415687,0.1428673366076939,0.5335,0.49984518422526225,0.8002716956134204
tha,slk,1.369252411986373,27.718813,0.10774757853319339,0.41070016483895455,0.6327,0.5149347758778995,0.3108567941988626
kor,slk,1.3660798240261085,24.62974,0.13887482868713164,0.40147018948612767,0.2566,0.5006249808862263,0.6455082281789305
isl,slk,1.3534402860039871,29.091854,0.14281069678848535,0.14029751115280314,0.1864,0.47883073814690924,0.7632140929464866
sin,slk,1.0784258305386247,26.381645,0.1160866594298483,0.36832195189119,0.554,0.48860210203353194,0.9049375376455956
fas,slk,0.8123631245416247,21.890474,0.145844054059182,0.17197925827882588,0.658,0.4612614575345522,1.0
tgk,slk,0.7896295136039062,24.426876,0.05697971103682764,0.21039410179615312,0.3776,0.4455096659308607,0.5468252540344345
jpn,slk,0.6023586062890183,22.580194,0.15039389565142958,0.43461264205982475,0.3455,0.4931273686412688,0.8264068955449864
urd,slk,0.3433138001708463,26.031971,0.12452469833912605,0.2584453327195884,0.4681,0.46915422987297334,0.09115905410796565
kat,slk,0.3261139290964572,24.035505,0.16240439214946722,0.1110082042520998,0.2804,0.4960888857912764,0.27556184829118335
amh,slk,0.3257500099314026,26.449102,0.15241765851166922,0.24366803901650705,0.572,0.5001387294195206,0.9395871304864789
deu,slv,12.119894693036729,22.932281,0.07197594249946349,0.04775309522202096,0.0,0.47767834539398957,0.9360798997156973
aze,slk,0.2876551267109761,24.673687,0.1320207938428528,0.16825884013400516,0.658,0.5018663745474145,1.0
hau,slk,0.1632014357438297,24.921972,0.14084337807275293,0.21734671349349352,0.3776,0.5004095484103989,0.7275397576601453
tat,slk,0.0737094158020452,27.204939,0.11856076634095081,0.2230857869424702,0.3776,0.5047456645754367,0.49185837366219154
uig,slk,0.0729717302839608,26.352057,0.0689822423971419,0.3346683834938192,0.3776,0.4952832479336826,0.9624560964353044
gla,slv,56.70788568280105,21.793827,0.08827116706574212,0.11262271936147318,0.2566,0.4806831900182155,0.9179762203844319
slv,slv,26.61662509901864,0.0004472136,0.0,3.413910237839878e-20,0.0,0.0,0.0
slk,slv,20.52123769656755,19.407135,0.14567984474679652,0.025862799918174372,0.0,0.2447923319499126,0.23714965150934397
ibo,slv,18.65893389343409,20.793861,0.12004848382572308,0.2079657215719779,0.0,0.4910799286286576,0.7774211576027604
tuk,slv,17.463058756864783,21.581558,0.10661622441451546,0.19418976564730192,0.3776,0.5030162938295705,0.9642946867581688
ces,slv,15.629104913363951,15.1997595,0.05068807762007732,0.025146166743974133,0.0,0.2184683840981298,0.6619874771022992
kir,slv,13.168206978040626,24.24138,0.10080942033879448,0.2406029843741984,0.3776,0.483135726044534,0.6102409237032214
hrv,slv,12.942010869580988,19.005054,0.03716983222668058,0.018581811727570396,0.0,0.1179801470674068,0.9410688009187812
ita,slv,5.444380329538743,20.752228,0.06273553172078417,0.03906173195713864,0.0,0.44835901505021747,0.8992134618375777
bre,slv,5.286389693670953,22.306894,0.08432286478717366,0.07562938522526394,0.2566,0.4736916227512219,0.5422552181336232
pan,slv,2.113478302134712,20.307135,0.10195335239312553,0.3121917036614291,0.5722,0.4495223889583383,0.6973097964017823
kur,slv,2.105112587848933,17.483696,0.09826699279411566,0.1109770798567708,0.3776,0.46809467987402475,1.0
heb,slv,1.7173737297392495,23.337555,0.07366778074659408,0.130668434762998,0.5829,0.4924581780191519,0.49025813651415084
tha,slv,1.646871441953871,23.738876,0.11356998133831142,0.4279507974875721,0.6327,0.5032722796786684,0.09662071051727583
kor,slv,1.5424182882657276,20.65876,0.11112721760093247,0.4225111760235246,0.2566,0.4919088251408459,0.729575828329227
hin,slv,1.436950913992388,21.294912,0.09310505058758345,0.31769429068236865,0.4287,0.4711715782040495,0.14596418188996163
ben,slv,1.4231140870960417,19.697573,0.11450909867605785,0.3405683381817877,0.6185,0.47267740827319493,0.09868694274537149
isl,slv,1.293841677501595,25.045744,0.06557852650976481,0.1467296523718368,0.1864,0.4807740797737607,0.6896037243451376
mar,slv,1.280239642221937,21.598103,0.10632649674867156,0.3190869623680507,0.6019,0.4636089709775758,0.4850057167467353
hye,slv,1.2417907581007928,19.001503,0.07264574347201114,0.1534333397820252,0.195,0.48419568670849744,0.3950528829750938
jpn,slv,1.05615798464259,18.581137,0.10267786086300712,0.4551128685775908,0.3455,0.5046984628837802,0.867574439770918
ara,slv,2.181381734396069,23.4047,0.06561526894848257,0.15071783018813112,0.5335,0.496065181482496,0.8476371933952499
tel,slv,0.922094876635541,20.296131,0.11421514813069089,0.3180021519910543,0.5096,0.506956856696702,0.4065709261129711
mal,slv,0.9129388972661446,22.04739,0.12143229501726438,0.3165417704635823,0.615,0.504931168073504,0.5526837946893217
tgk,slv,0.7899485768491333,20.337841,0.09781276138200767,0.2289055550517417,0.3776,0.42396555141810977,0.40594541660471384
kat,slv,0.5845176056966332,20.050108,0.10405449241109421,0.12562767184849083,0.2804,0.5063891503385487,0.05035351541470767
fas,slv,0.503702431444075,17.796673,0.08364624177906821,0.18223127317538765,0.658,0.4605875184501698,1.0
urd,slv,0.3860877872466102,22.008905,0.09431639894414212,0.2733090392593226,0.4681,0.4754517908526076,0.16063382494071876
amh,slv,0.3356987543878024,22.507862,0.09656714446832215,0.23971583692631218,0.572,0.4907119075860984,0.9208063945529401
aze,slv,0.3221241024842035,20.70681,0.09592236853339531,0.17936409457796793,0.658,0.4928097153596492,1.0
hau,slv,0.1214402402860357,20.958952,0.08827585804210358,0.19931035040867895,0.3776,0.4900984647537322,0.6428391979122339
uig,slv,0.1134271483285175,22.38615,0.10476073647399087,0.3566000280200013,0.3776,0.4881349904516782,0.9507847068052359
tat,slv,0.0795402365070487,23.238987,0.08950623491868193,0.24648592218339496,0.3776,0.4919599851333686,0.612363983265594
sin,slv,0.9174348854404792,22.350887,0.09563341477729648,0.3789146800120366,0.554,0.4668209373625035,0.8753851754246543
eus,slv,2.2225096596411995,21.019318,0.11284588141917296,0.07956647425127451,0.0,0.5068553695411963,0.5867311371827768
gle,slv,5.103572103931101,21.075968,0.09608248200117508,0.09547828547242024,0.1864,0.4728879038733498,0.6803595141534344
ind,slv,4.8492243992739565,24.079227,0.08719362824304322,0.5589866538567815,0.3776,0.4927888298697449,0.7375754648310677
msa,slv,4.609557279544358,25.961271,0.08539634336938573,0.5189834491025406,0.658,0.48623685581630893,0.5489359438670496
por,slv,4.397979803330212,20.629482,0.06538586240468502,0.43229908509489906,0.0,0.46400326766177974,0.8312118088819311
zho,slv,4.377088911351326,20.607094,0.13629907533203378,0.36146742129538106,0.658,0.5008218186369958,0.8699992734820273
ell,slv,4.307415557438767,19.860775,0.06042013534898982,0.07700859205287598,0.2736,0.478677435827708,0.24471508509690787
mon,slv,4.27565847623756,20.269592,0.09654440547694765,0.32203877313707224,0.5253,0.5033281818678744,1.0
hun,slv,4.166904172384078,21.676538,0.08808967553156277,0.0259884935998649,0.0,0.47711364392556405,0.6521944591066664
dan,slv,4.122878657890364,20.853502,0.0481471684128828,0.06070177993542807,0.1864,0.47739618526706185,0.37213577043670854
nld,slv,4.047608924812552,20.457272,0.09113500307131162,0.05224369190410038,0.0,0.4570098446257095,0.91122644695507
cat,slv,4.036269405194943,19.498241,0.057032196910994815,0.08663855621799392,0.0,0.45484394337886336,0.7502858306115943
sme,slv,3.9065746620350494,22.664776,0.07142683751996737,0.09086890553793614,0.0,0.48268811919638094,0.9594803143954348
spa,slv,3.866606893079346,19.199203,0.07785067390265299,0.4312269865014532,0.0,0.4542216721736135,0.9053734174605138
vie,slv,3.864000298476041,22.777208,0.11774118042148352,0.43643221499057483,0.3455,0.49483154606711904,0.8495456849130673
swe,slv,3.637124588185867,21.483301,0.08836338318299808,0.097536154454287,0.1864,0.47034795392666784,0.9254484574897083
khm,slv,3.307339887057067,23.33776,0.10913280277105797,0.4457275516147588,0.6502,0.500865107157269,0.9400228669869413
arg,slv,3.053356073743665,21.967913,0.0784932104040329,0.06667984417480231,0.0,0.4566203076724153,0.7435411016145324
glg,slv,3.0313603084374825,25.212511,0.07634605777186454,0.08529976214967186,0.0,0.4474914373597738,0.13953765385803152
mya,slv,2.8758777524634023,22.530949,0.10806947263202094,0.3901470507600353,0.6185,0.4882127003177958,0.4381027578816762
tam,slv,2.752230334476691,22.167482,0.11442937160047162,0.32208682025996155,0.6022,0.5111143856418652,0.09400074856055907
fin,slv,2.725412063212807,22.63068,0.06783198323981088,0.10987859976039778,0.0,0.48113171712192376,0.6767086912272211
kan,slv,2.7118723879967424,21.741787,0.1135126183362758,0.31912784031964003,0.554,0.5021125978968822,0.8259032716198133
tur,slv,2.694519633952586,21.700506,0.1009765542046781,0.09316343658244217,0.0,0.48826994249015276,0.6983698383756841
kin,slv,2.635164492525808,23.029505,0.10917085084760003,0.2796033041058586,0.0,0.5120178862089628,0.9576294215062474
xho,slv,2.572658928669745,22.841665,0.10938126147652094,0.4212924753099661,0.0,0.4804846115589657,0.988243497521034
zho,msa,5.627723504159719,25.317842,0.11263834482131774,0.19325457076949124,0.0,0.46594609732456177,0.7117909867780394
lav,msa,5.886724025107251,26.132627,0.09447164027443056,0.4793404856171271,0.658,0.5049129151967251,0.6820690006059176
bre,msa,5.913341864626305,27.85678,0.09957901794811663,0.5827035299575669,0.6244,0.47450554370589904,0.7935277820176595
lim,kor,11.04288104906072,21.347263,0.13887482868713164,0.43017351327623343,0.2566,0.5105908144085679,0.9790319740558288
zul,kor,10.667929528491328,22.888336,0.14360479563653872,0.6445637915264989,0.2566,0.49097554131637783,0.9837432980099579
guj,kor,10.424542606370858,20.733648,0.0984211746831759,0.2382563415519609,0.6527,0.5129213037297544,0.9574816184881336
rus,kor,10.251225891728076,20.000732,0.12234377719130995,0.21596976426670272,0.4259,0.48929121701502626,0.6504629696939738
ukr,kor,9.634495115472683,21.490185,0.10371815609178059,0.356125904292114,0.4259,0.5009304171134505,0.4814666498912594
ron,kor,9.535973966509436,20.320576,0.11329732782248592,0.38728693337042386,0.2566,0.48730574132434723,0.2837969555252683
deu,kor,9.439505870236015,23.098179,0.12088396056677331,0.4110891087031543,0.2566,0.5204670576729623,0.7636302262132024
ell,kor,9.125624274379886,19.284994,0.12081927534626924,0.4092198071283706,0.3695,0.4940245976175451,0.6419574039745384
bel,kor,8.570558590358525,21.616415,0.0998466479447151,0.34802512452411005,0.4477,0.5036604507598044,0.875697582361513
heb,kor,8.479224606708078,22.679132,0.12477088302526707,0.3976631980820534,0.6213,0.4806265700964809,0.46948800747600317
ibo,kor,8.231106535376782,19.671055,0.14133752788088505,0.5872948881298434,0.2566,0.4927851058099304,0.939809300913287
fra,kor,11.235665043718877,21.000252,0.12615929423823147,0.481338979551778,0.2566,0.5049603837903394,0.7338147179692531
kaz,kor,8.194504152079972,22.713509,0.122098224250479,0.23170523836103732,0.4477,0.5021214997507508,0.6670669027412474
oci,kor,7.670681995209838,19.801577,0.10532665005864361,0.45141541886070163,0.2566,0.5112813344207525,0.8749807623249372
nld,kor,7.34384790631243,20.62026,0.12636287993982231,0.4241516109037895,0.2566,0.49125093767076156,0.6717247851904042
mal,kor,7.208179003636911,21.659239,0.09015600290450276,0.2426368529337609,0.6496,0.4931419330205083,0.8790348857039464
kan,kor,6.758304696481999,21.358807,0.08562064874056619,0.24484028531829838,0.5959,0.5033789198032895,0.9529200364371965
mlt,kor,6.40795618317634,21.123848,0.10092369311793326,0.4467208166048256,0.2566,0.4962975314579352,0.9894695393079428
zho,kor,6.347968758377536,19.812096,0.11245887972824997,0.10970523259562105,0.6244,0.46600742951327867,0.5192710558572345
jpn,kor,5.964620517423268,18.222574,0.08677795824301204,0.05633454975168989,0.238,0.507634922992277,0.5103042771254078
khm,kor,5.709252919433788,22.151539,0.10508390255150779,0.173392752220654,0.681,0.4956311592909862,0.9837807334857558
mkd,kor,5.63750149572615,20.641256,0.11000802093478701,0.4073193784006021,0.4259,0.49951830144458437,0.7851162094223706
lav,kor,5.457187106258777,20.841854,0.11432364226673342,0.3559777109383041,0.2566,0.4937878029095157,0.8093924222277991
sme,kor,5.451680608232122,22.36937,0.08370422804813149,0.3806015694587976,0.2566,0.5020984121417321,0.9890424975840253
tel,kor,8.154639234778088,19.896181,0.09989816623152681,0.2436089982325226,0.5574,0.4961127365795662,0.8395224342487463
dan,kor,5.446585684984199,21.24175,0.11337633694126081,0.397698405165739,0.3141,0.5049944058200309,0.5692951454506885
kor,kor,15.51663555003411,0.0004472136,2.220446049250313e-16,2.468140445582576e-19,0.0,0.0,0.0
gla,kor,27.79562362314742,22.361128,0.10761439766039538,0.42754378645796215,0.3578,0.5046183886155409,0.977818787340154
pol,jpn,3.2549252664560813,20.520159,0.13030822844910395,0.41903817345828165,0.3455,0.49454281398131167,0.11740224719101122
glg,jpn,3.143046481855264,23.884418,0.11641655867811473,0.526060459846011,0.3455,0.4882634412767305,0.8460995291393809
kur,jpn,2.8657065816865184,16.913172,0.10345174098749221,0.41687616977499437,0.4973,0.4965208911117938,1.0
fas,jpn,2.7826065887862663,17.076708,0.09244253227006305,0.3697976544819558,0.5922,0.5047064002821547,1.0
ori,jpn,2.7155790408276546,19.536396,0.07663985192362743,0.29064336945866903,0.5922,0.49903508518813267,0.9865694392107738
hrv,jpn,2.584003633497235,23.625065,0.10949830836973184,0.45221078715951574,0.3455,0.5027759043794039,0.9921960029466981
fin,jpn,2.556145053697551,19.015915,0.10326926195145059,0.36140676736168614,0.3455,0.49164976965028095,0.5903831725889186
slv,jpn,2.5167516104879195,18.581137,0.10267786086300712,0.4551128685775908,0.3455,0.5046984628837802,0.867574439770918
kin,jpn,2.323471285266077,19.765211,0.11447520006754741,0.5860315882075474,0.3455,0.4913275656725866,0.9943890524057345
urd,jpn,2.303749009227892,20.860767,0.08634713440648512,0.30489314752668367,0.5619,0.5106639620115239,0.8422314787467706
eus,jpn,2.1807033114619867,17.80855,0.12243633659809272,0.5192771342559231,0.3455,0.4810663586262009,0.6795655996768137
tuk,kor,18.65053124065185,21.079803,0.07110317476722416,0.29602012712808523,0.4477,0.49557710056633214,0.9903444202423323
bos,jpn,2.134655855663022,23.624725,0.10956891515105649,0.4507702594832217,0.3455,0.521646068015042,0.9349614858419307
